loss,mean_reward,std_reward,mean_advantage,mean_ref_logp,mean_approx_kl,mean_response_length,grad_norm,epoch,round,step,group_size
0.09825515374541283,0.6990741491317749,0.27117934823036194,-2.5828680350059585e-07,-2.9221482276916504,-0.08248942345380783,34.375,19.375,1,41,41,24
0.23919417522847652,0.60317462682724,0.256190687417984,-5.960464477539063e-08,-2.817003011703491,-0.09027169644832611,32.42857360839844,19.0,1,42,42,28
-0.0003366395831108093,0.5814815759658813,0.26086804270744324,-3.3378603347955504e-07,-2.791839599609375,-0.09258229285478592,31.9666690826416,20.25,1,43,43,30
0.05936139076948166,0.596707820892334,0.27575087547302246,1.7660635620586618e-08,-2.9579739570617676,-0.0962134301662445,33.407405853271484,18.625,1,44,44,27
-0.040558695793151855,0.5733333230018616,0.23867951333522797,8.106231774718253e-08,-2.8581109046936035,-0.11051150411367416,31.959999084472656,15.375,1,45,45,25
-0.09491134434938431,0.5363984704017639,0.21849161386489868,8.22133028322014e-09,-2.6122260093688965,-0.10850924253463745,31.65517234802246,16.375,1,46,46,29
0.18850605469197035,0.6296296119689941,0.26878446340560913,8.830318165564677e-08,-2.926284074783325,-0.09316721558570862,32.592594146728516,19.375,1,47,47,27
-0.05336465314030647,0.5925925970077515,0.23950734734535217,1.4449611285272113e-08,-2.684619903564453,-0.10882510989904404,32.60606002807617,18.625,1,48,48,33
0.27815755596384406,0.672672688961029,0.2463560849428177,-2.2553109602085897e-08,-2.8243861198425293,-0.09583928436040878,33.567569732666016,16.375,1,49,49,37
0.23490170016884804,0.6518519520759583,0.23784585297107697,-3.894170390594809e-07,-3.0525097846984863,-0.09560371935367584,34.13333511352539,16.875,1,50,50,30
0.07112646102905273,0.6259259581565857,0.2212633639574051,-9.536744016713783e-08,-2.8417248725891113,-0.11449898034334183,32.5333366394043,16.75,1,51,51,30
0.18624238285701722,0.5925925970077515,0.27308037877082825,7.224805642636056e-09,-2.8524293899536133,-0.11915826797485352,33.15151596069336,14.8125,1,52,52,33
0.2475428506731987,0.641269862651825,0.267044335603714,-5.44956755277326e-08,-2.8302927017211914,-0.10627094656229019,33.57143020629883,17.5,1,53,53,35
-0.19054096192121506,0.6091954708099365,0.2520595192909241,-2.3019724437745026e-07,-2.7812552452087402,-0.11289916932582855,33.31034469604492,25.75,1,54,54,29
0.08231158182024956,0.6200717091560364,0.2833128869533539,-6.921829509565214e-08,-2.8426504135131836,-0.108820840716362,33.032257080078125,16.375,1,55,55,31
0.12997858598828316,0.6597222089767456,0.26048609614372253,7.450580596923828e-08,-2.9055886268615723,-0.11419618874788284,32.71875,19.875,1,56,56,32
0.17072805482894182,0.6980056762695312,0.22777771949768066,1.4060583453101572e-07,-2.801715850830078,-0.10181810706853867,33.769229888916016,15.5,1,57,57,39
-0.3482310324907303,0.6060606241226196,0.27570393681526184,-3.2511625391862253e-08,-2.8958516120910645,-0.13602226972579956,32.6363639831543,23.875,1,58,58,22
0.04219214362092316,0.5784313678741455,0.21009285748004913,6.311080369414412e-08,-2.775618076324463,-0.140010267496109,32.35293960571289,15.3125,1,59,59,34
0.07599244266748428,0.6354166865348816,0.25342467427253723,-4.470348358154297e-08,-2.8668198585510254,-0.11296007037162781,33.375,15.375,1,60,60,32
0.05583876371383667,0.5586419701576233,0.3180510401725769,6.622738357719982e-09,-2.792227268218994,-0.13261151313781738,33.05555725097656,17.125,1,61,61,36
0.1600983589887619,0.6604938507080078,0.2591857612133026,-7.947286206899662e-08,-2.81146502494812,-0.13125848770141602,32.97222137451172,16.25,1,62,62,36
0.08958375826478004,0.7244443893432617,0.2134259045124054,3.147125084979052e-07,-2.8679418563842773,-0.11409348994493484,34.0,14.75,1,63,63,25
-0.23989781364798546,0.6599327325820923,0.2336127907037735,-2.8899222570544225e-07,-2.9053452014923096,-0.13737860321998596,33.51515197753906,21.875,1,64,64,33
0.14846692979335785,0.7000000476837158,0.2261686623096466,-1.6689301673977752e-07,-2.8736677169799805,-0.1270485520362854,33.63333511352539,19.125,1,65,65,30
0.059666093438863754,0.6451612710952759,0.25930607318878174,1.0767290348212555e-07,-2.9226388931274414,-0.13558489084243774,33.41935348510742,17.5,1,66,66,31
0.0761558823287487,0.5714285969734192,0.28869694471359253,-7.493155607107838e-08,-2.704793691635132,-0.14248712360858917,32.400001525878906,15.9375,1,67,67,35
0.42380915582180023,0.682539701461792,0.2749286890029907,-4.8251379780595016e-08,-2.832665205001831,-0.12982432544231415,32.761905670166016,18.125,1,68,68,21
-0.16075243055820465,0.5959596633911133,0.30190590023994446,-2.167441692790817e-07,-2.8646841049194336,-0.14785151183605194,32.81818389892578,23.875,1,69,69,33
-0.3163260668516159,0.6767677068710327,0.26359570026397705,-8.669766771163268e-08,-2.8755829334259033,-0.13884711265563965,34.6363639831543,24.375,1,70,70,22
0.04486037418246269,0.6215277910232544,0.2603703439235687,-2.2351741790771484e-08,-2.732346534729004,-0.1446431279182434,33.625,16.375,1,71,71,32
0.5646729171276093,0.6355555653572083,0.2582371234893799,9.53674295089968e-09,-2.7008111476898193,-0.1465541273355484,33.439998626708984,22.375,1,72,72,25
0.06993574323132634,0.5992063879966736,0.2694616913795471,-1.021793991640152e-07,-2.878455877304077,-0.16148407757282257,32.57143020629883,17.5,1,73,73,28
0.29436591351259267,0.5935673117637634,0.22262582182884216,-2.133218828248573e-07,-2.7968122959136963,-0.15395277738571167,33.0,15.0,1,74,74,38
-0.0009607691317796707,0.5644444227218628,0.2844444513320923,1.0490417423625331e-07,-2.962054491043091,-0.16067849099636078,33.07999801635742,18.5,1,75,75,25
0.021222014911472797,0.641025722026825,0.2602280080318451,-2.980232238769531e-07,-2.7985806465148926,-0.14874045550823212,33.80769348144531,20.875,1,76,76,26
-0.07458502054214478,0.631313145160675,0.29279863834381104,-4.876743986415022e-08,-2.943253755569458,-0.16407781839370728,33.40909194946289,28.625,1,77,77,22
-0.3141609616577625,0.6781609654426575,0.23406167328357697,-1.520946142363755e-07,-2.9117865562438965,-0.15979722142219543,34.068965911865234,26.875,1,78,78,29
0.10507883876562119,0.6495726704597473,0.24335220456123352,-6.418962072984868e-08,-2.879445791244507,-0.15641894936561584,33.512821197509766,16.875,1,79,79,39
0.07661386020481586,0.549382746219635,0.27585065364837646,-9.934107225717526e-08,-2.7958662509918213,-0.18312306702136993,32.08333206176758,17.5,1,80,80,36
0.49417267367243767,0.6666666865348816,0.2222222238779068,-3.288532113288056e-08,-2.822284460067749,-0.16298869252204895,33.24137878417969,16.875,1,81,81,29
0.15725499764084816,0.6407407522201538,0.2731967866420746,-1.1920930020892229e-08,-2.796398401260376,-0.16756977140903473,33.76667022705078,16.875,1,82,82,30
0.174916067160666,0.6527777910232544,0.2066599428653717,-3.5762788286319847e-08,-2.7969796657562256,-0.16789738833904266,32.85000228881836,16.125,1,83,83,40
0.040472909808158875,0.6337448358535767,0.25267624855041504,1.1920928955078125e-07,-2.7392284870147705,-0.17564667761325836,32.77777862548828,18.0,1,84,84,27
0.2446361817419529,0.5213675498962402,0.2853984236717224,-7.335956553333745e-08,-2.766188144683838,-0.18934571743011475,32.30769348144531,17.625,1,85,85,26
-0.3824676610529423,0.5862069129943848,0.30309394001960754,-4.110665230427912e-08,-2.8799469470977783,-0.18672743439674377,32.86206817626953,30.375,1,86,86,29
0.27555514872074127,0.6703703999519348,0.24592703580856323,-8.742014756535355e-08,-2.815408706665039,-0.18872439861297607,32.96666717529297,18.625,1,87,87,30
0.27731290459632874,0.6502057313919067,0.21319890022277832,2.0309731496581662e-07,-2.819216728210449,-0.18466928601264954,32.62963104248047,16.625,1,88,88,27
0.08890560269355774,0.6180555820465088,0.22895613312721252,-6.705522537231445e-08,-2.8178625106811523,-0.18522052466869354,33.03125,15.1875,1,89,89,32
0.6538147702813148,0.6053640246391296,0.22142809629440308,-1.1920928955078125e-07,-2.751906394958496,-0.19742612540721893,32.55172348022461,22.5,1,90,90,29
-0.02570319175720215,0.7037037014961243,0.22098420560359955,5.563100557992584e-08,-3.000692129135132,-0.16432899236679077,34.333335876464844,24.5,1,91,91,15
0.10248197615146637,0.7111111283302307,0.22724482417106628,-3.065381903866182e-08,-2.9038801193237305,-0.1758487969636917,34.14285659790039,16.75,1,92,92,35
-0.01613406464457512,0.6917562484741211,0.2582138180732727,1.230547468367149e-07,-2.9150943756103516,-0.18693657219409943,33.96773910522461,19.25,1,93,93,31
-0.2710504438728094,0.6488888263702393,0.2170054167509079,3.433227391269611e-07,-2.888040065765381,-0.21871596574783325,32.439998626708984,26.5,1,94,94,25
0.10230492055416107,0.6814815402030945,0.20231851935386658,-2.2649766151516815e-07,-2.8876028060913086,-0.18725399672985077,34.93333435058594,17.375,1,95,95,30
0.02902844361960888,0.6419752836227417,0.24998095631599426,1.4128508496469294e-07,-2.7742552757263184,-0.186903715133667,33.925926208496094,18.0,1,96,96,27
0.08865153975784779,0.6837607622146606,0.2400781512260437,-2.8426831022443366e-07,-2.9303674697875977,-0.1897377371788025,34.0,19.375,1,97,97,26
0.102202408015728,0.5992063879966736,0.2959742844104767,-8.514949456639442e-08,-2.836663246154785,-0.21114760637283325,33.28571701049805,17.5,1,98,98,28
0.21732507832348347,0.5959596633911133,0.27533361315727234,-2.167441692790817e-07,-2.821260452270508,-0.21130551397800446,32.70454788208008,16.75,1,99,99,44
0.0908655934035778,0.6284722089767456,0.27583959698677063,8.195638656616211e-08,-2.967827320098877,-0.18256011605262756,33.53125,18.75,1,100,100,32
-0.17932876199483871,0.5940171480178833,0.27206486463546753,-1.8339891028062993e-07,-2.983633279800415,-0.20276440680027008,32.19231033325195,21.875,2,1,101,26
0.1335301697254181,0.5457516312599182,0.2631683051586151,5.6098489409350805e-08,-2.9720823764801025,-0.23124675452709198,32.882354736328125,18.25,2,2,102,34
-0.001070018857717514,0.5904762148857117,0.25582653284072876,-5.44956755277326e-08,-2.933206558227539,-0.21543416380882263,33.17142868041992,19.875,2,3,103,35
0.11228029802441597,0.6444444060325623,0.25724083185195923,1.9073488033427566e-07,-2.767116069793701,-0.20220668613910675,33.5,16.625,2,4,104,30
0.6975984312593937,0.686274528503418,0.2933177351951599,-5.2592334043310984e-08,-3.0095973014831543,-0.1978626847267151,33.235294342041016,28.375,2,5,105,17
-0.41667336225509644,0.6168582439422607,0.28676825761795044,-1.644266056644028e-08,-2.8802387714385986,-0.22438736259937286,33.27586364746094,29.5,2,6,106,29
0.061141567304730415,0.641269862651825,0.26035618782043457,-6.130763807732365e-08,-2.955758810043335,-0.1997160166501999,33.5428581237793,18.25,2,7,107,35
0.243471703492105,0.6700336933135986,0.2769142687320709,-5.779844514108845e-08,-2.8937160968780518,-0.2128802388906479,33.787879943847656,18.125,2,8,108,33
-0.014747485518455505,0.6500000357627869,0.326362282037735,-7.152557657263969e-08,-2.9261951446533203,-0.20436744391918182,34.20000076293945,21.5,2,9,109,20
0.08571452647447586,0.6774193048477173,0.23503364622592926,2.268821930329068e-07,-2.781402826309204,-0.20024046301841736,34.09677505493164,16.625,2,10,110,31
-0.0060213059186935425,0.6748970746994019,0.24739322066307068,2.207579399282622e-07,-2.8980846405029297,-0.21389605104923248,33.77777862548828,18.5,2,11,111,27
0.0018753446638584137,0.5902777910232544,0.244440495967865,-3.725290298461914e-08,-2.9199776649475098,-0.2236843705177307,33.21875,16.875,2,12,112,32
0.07061176002025604,0.6625514626502991,0.25025179982185364,-4.856674706843478e-08,-2.923454523086548,-0.19780980050563812,34.0,18.75,2,13,113,27
0.036813728511333466,0.6701388955116272,0.25682711601257324,2.2351741790771484e-08,-2.9397549629211426,-0.20941504836082458,33.53125,18.625,2,14,114,32
-0.26542259752750397,0.6206896305084229,0.28217554092407227,1.0687729457004025e-07,-2.8854148387908936,-0.2271357923746109,33.482757568359375,24.625,2,15,115,29
-0.08937029540538788,0.6407407522201538,0.24289633333683014,-1.5894572769070692e-08,-2.7682743072509766,-0.2151843160390854,33.93333435058594,17.375,2,16,116,30
0.09040310443378985,0.5250000357627869,0.27101489901542664,-9.536743306171047e-08,-2.7324330806732178,-0.25717559456825256,32.5,17.125,2,17,117,40
0.4122757986187935,0.6010101437568665,0.28160813450813293,-1.0837208463954084e-07,-2.7423629760742188,-0.23986172676086426,32.272727966308594,22.625,2,18,118,22
0.1711350604891777,0.6962963342666626,0.21068832278251648,-1.5099844574706367e-07,-2.9755475521087646,-0.21197329461574554,34.13333511352539,17.75,2,19,119,30
0.0381839694455266,0.5925925970077515,0.2511973977088928,2.6490953430879927e-08,-2.744084596633911,-0.2814256548881531,31.77777862548828,23.75,2,20,120,27
0.29167432617396116,0.6078431606292725,0.27247923612594604,-7.012311442622376e-08,-2.7753093242645264,-0.2589218020439148,32.52941131591797,20.5,2,21,121,34
0.14033651631325483,0.6790123581886292,0.228978231549263,-3.5321271241173235e-08,-2.868504524230957,-0.23950795829296112,33.11111068725586,20.875,2,22,122,27
-0.1680941699887626,0.5915032625198364,0.2783922553062439,6.486387604809352e-08,-2.654179811477661,-0.2800309956073761,32.82352828979492,24.0,2,23,123,34
-0.24335719645023346,0.6407408118247986,0.29631945490837097,-2.066294513269895e-07,-2.786696672439575,-0.261212557554245,33.20000076293945,24.25,2,24,124,30
-0.28789403289556503,0.6906906962394714,0.2452554553747177,1.9331237055553174e-08,-2.8515868186950684,-0.24016083776950836,33.783782958984375,30.625,2,25,125,37
-0.2226867824792862,0.6622222065925598,0.25816065073013306,7.629394360719743e-08,-2.8352770805358887,-0.25250014662742615,33.52000045776367,28.25,2,26,126,25
-0.029981059953570366,0.5641025900840759,0.25210052728652954,-5.960464477539063e-08,-2.85609769821167,-0.2703112065792084,34.07692337036133,21.625,2,27,127,26
0.11519876029342413,0.5940171480178833,0.2577245533466339,-1.9256886218954605e-07,-2.7674365043640137,-0.3063897490501404,32.46154022216797,22.875,2,28,128,26
0.0898398756980896,0.5841270685195923,0.22901193797588348,-3.235680594571022e-07,-2.7561025619506836,-0.2982215881347656,32.94285583496094,22.0,2,29,129,35
0.12278677523136139,0.6172839999198914,0.2921521067619324,-1.4128508496469294e-07,-2.7992937564849854,-0.2676733732223511,33.407405853271484,24.875,2,30,130,27
-0.13425631821155548,0.6236559152603149,0.2566168010234833,3.076368670917873e-08,-2.8921170234680176,-0.30202364921569824,33.225807189941406,25.5,2,31,131,31
0.1681803185492754,0.6096096634864807,0.2789723575115204,-1.6109363798477716e-07,-2.856961250305176,-0.2994863986968994,33.18918991088867,20.75,2,32,132,37
-0.4366219397634268,0.6349206566810608,0.3011693060398102,-5.108969602929392e-08,-2.949531316757202,-0.32102617621421814,33.80952453613281,43.5,2,33,133,21
0.39950234070420265,0.569023609161377,0.2968314588069916,-1.0837208463954084e-07,-2.9359261989593506,-0.3286246955394745,32.45454788208008,23.875,2,34,134,33
0.19662486016750336,0.638888955116272,0.2857969403266907,-2.043587983280304e-07,-2.8650949001312256,-0.3228207230567932,32.57143020629883,18.875,2,35,135,28
0.06353714689612389,0.6190476417541504,0.24564743041992188,-5.10896995820076e-08,-2.8330581188201904,-0.30120036005973816,33.67857360839844,20.125,2,36,136,28
-0.05245333909988403,0.576388955116272,0.2958528995513916,-2.0302832126617432e-07,-2.8166441917419434,-0.3611209988594055,33.1875,23.625,2,37,137,32
0.0579516664147377,0.6253968477249146,0.24928216636180878,-6.130763807732365e-08,-2.941354274749756,-0.356141060590744,32.74285888671875,22.625,2,38,138,35
-0.02580919861793518,0.6011396050453186,0.2550136148929596,2.1396539651163948e-08,-2.7872862815856934,-0.3453291058540344,33.35897445678711,20.75,2,39,139,39
0.044215161353349686,0.6587302088737488,0.25875934958457947,-1.7029898913278885e-07,-2.8433001041412354,-0.3321913480758667,34.03571701049805,22.5,2,40,140,28
0.025828294456005096,0.6990741491317749,0.27117934823036194,-2.5828680350059585e-07,-2.9221482276916504,-0.32209473848342896,34.375,25.375,2,41,141,24
0.1617714473977685,0.60317462682724,0.256190687417984,-5.960464477539063e-08,-2.817003011703491,-0.3696524202823639,32.42857360839844,24.625,2,42,142,28
-0.08811788260936737,0.5814815759658813,0.26086804270744324,-3.3378603347955504e-07,-2.791839599609375,-0.3833433985710144,31.9666690826416,29.5,2,43,143,30
-0.018256548792123795,0.596707820892334,0.27575087547302246,1.7660635620586618e-08,-2.9579739570617676,-0.3909187912940979,33.407405853271484,23.875,2,44,144,27
-0.10216562822461128,0.5733333230018616,0.23867951333522797,8.106231774718253e-08,-2.8581109046936035,-0.4280480444431305,31.959999084472656,20.25,2,45,145,25
-0.16720698028802872,0.5363984704017639,0.21849161386489868,8.22133028322014e-09,-2.6122260093688965,-0.43937230110168457,31.65517234802246,23.0,2,46,146,29
0.10490495018893853,0.6296296119689941,0.26878446340560913,8.830318165564677e-08,-2.926284074783325,-0.39012110233306885,32.592594146728516,26.5,2,47,147,27
-0.15015749260783195,0.5925925970077515,0.23950734734535217,1.4449611285272113e-08,-2.684619903564453,-0.42694467306137085,32.60606002807617,29.25,2,48,148,33
0.2250768676167354,0.672672688961029,0.2463560849428177,-2.2553109602085897e-08,-2.8243861198425293,-0.40820902585983276,33.567569732666016,20.0,2,49,149,37
0.16628987342119217,0.6518519520759583,0.23784585297107697,-3.894170390594809e-07,-3.0525097846984863,-0.3977668285369873,34.13333511352539,21.625,2,50,150,30
0.005292460322380066,0.6259259581565857,0.2212633639574051,-9.536744016713783e-08,-2.8417248725891113,-0.44525349140167236,32.5333366394043,20.5,2,51,151,30
0.12628241069614887,0.5925925970077515,0.27308037877082825,7.224805642636056e-09,-2.8524293899536133,-0.46168941259384155,33.15151596069336,18.25,2,52,152,33
0.16594419814646244,0.641269862651825,0.267044335603714,-5.44956755277326e-08,-2.8302927017211914,-0.4267611801624298,33.57143020629883,23.125,2,53,153,35
-0.3433348685503006,0.6091954708099365,0.2520595192909241,-2.3019724437745026e-07,-2.7812552452087402,-0.4511103630065918,33.31034469604492,46.5,2,54,154,29
-0.00919884443283081,0.6200717091560364,0.2833128869533539,-6.921829509565214e-08,-2.8426504135131836,-0.45934146642684937,33.032257080078125,24.875,2,55,155,31
0.046717409044504166,0.6597222089767456,0.26048609614372253,7.450580596923828e-08,-2.9055886268615723,-0.46947771310806274,32.71875,29.875,2,56,156,32
0.09180254582315683,0.6980056762695312,0.22777771949768066,1.4060583453101572e-07,-2.801715850830078,-0.4474974572658539,33.769229888916016,23.25,2,57,157,39
-0.47018352150917053,0.6060606241226196,0.27570393681526184,-3.2511625391862253e-08,-2.8958516120910645,-0.5418758988380432,32.6363639831543,35.5,2,58,158,22
-0.03886612365022302,0.5784313678741455,0.21009285748004913,6.311080369414412e-08,-2.775618076324463,-0.5459653735160828,32.35293960571289,25.0,2,59,159,34
-0.013885416090488434,0.6354166865348816,0.25342467427253723,-4.470348358154297e-08,-2.8668198585510254,-0.48068347573280334,33.375,25.125,2,60,160,32
-0.05561969801783562,0.5586419701576233,0.3180510401725769,6.622738357719982e-09,-2.792227268218994,-0.5331282615661621,33.05555725097656,30.0,2,61,161,36
0.055942123755812645,0.6604938507080078,0.2591857612133026,-7.947286206899662e-08,-2.81146502494812,-0.5298317074775696,32.97222137451172,28.125,2,62,162,36
0.012456245720386505,0.7244443893432617,0.2134259045124054,3.147125084979052e-07,-2.8679418563842773,-0.4898920953273773,34.0,23.5,2,63,163,25
-0.3956064246594906,0.6599327325820923,0.2336127907037735,-2.8899222570544225e-07,-2.9053452014923096,-0.5729935765266418,33.51515197753906,40.75,2,64,164,33
0.07275061309337616,0.7000000476837158,0.2261686623096466,-1.6689301673977752e-07,-2.8736677169799805,-0.5598055124282837,33.63333511352539,26.875,2,65,165,30
-0.042452819645404816,0.6451612710952759,0.25930607318878174,1.0767290348212555e-07,-2.9226388931274414,-0.5945508480072021,33.41935348510742,29.875,2,66,166,31
-0.032242799177765846,0.5714285969734192,0.28869694471359253,-7.493155607107838e-08,-2.704793691635132,-0.6337782144546509,32.400001525878906,29.625,2,67,167,35
0.36327484995126724,0.682539701461792,0.2749286890029907,-4.8251379780595016e-08,-2.832665205001831,-0.6011781096458435,32.761905670166016,22.375,2,68,168,21
-0.3198207914829254,0.5959596633911133,0.30190590023994446,-2.167441692790817e-07,-2.8646841049194336,-0.6588864326477051,32.81818389892578,43.0,2,69,169,33
-0.4797281101346016,0.6767677068710327,0.26359570026397705,-8.669766771163268e-08,-2.8755829334259033,-0.6320585012435913,34.6363639831543,48.25,2,70,170,22
-0.06933538615703583,0.6215277910232544,0.2603703439235687,-2.2351741790771484e-08,-2.732346534729004,-0.6787242889404297,33.625,29.375,2,71,171,32
0.5349183566868305,0.6355555653572083,0.2582371234893799,9.53674295089968e-09,-2.7008111476898193,-0.6627259850502014,33.439998626708984,30.625,2,72,172,25
-0.029325625859200954,0.5992063879966736,0.2694616913795471,-1.021793991640152e-07,-2.878455877304077,-0.728814423084259,32.57143020629883,27.875,2,73,173,28
0.23016177723184228,0.5935673117637634,0.22262582182884216,-2.133218828248573e-07,-2.7968122959136963,-0.7413291931152344,33.0,21.25,2,74,174,38
-0.11947315745055676,0.5644444227218628,0.2844444513320923,1.0490417423625331e-07,-2.962054491043091,-0.7684482932090759,33.07999801635742,30.125,2,75,175,25
-0.12368125515058637,0.641025722026825,0.2602280080318451,-2.980232238769531e-07,-2.7985806465148926,-0.7321464419364929,33.80769348144531,46.25,2,76,176,26
